passenger_id,Pclass,Sex_female,Sex_male,Age,SibSp,Parch,Fare,Embarked_S,Embarked_Q
792,3,True,False,-0.10133993241760961,8,2,0.7540499726228369,True,False
793,1,False,True,-0.10133993241760961,0,0,-0.028204020684680614,False,False
794,3,False,True,-0.3325069994461559,0,0,-0.48723782005286725,True,False
795,2,False,True,0.7462726466870603,0,0,-0.38447464817852084,True,False
796,1,True,False,1.5168295367822147,0,0,-0.12417027103855768,True,False
797,3,True,False,0.12982713461093673,0,0,-0.4713830342194266,True,False
798,3,False,True,0.052771445601421274,0,0,-0.500658518765974,False,False
799,3,True,False,0.052771445601421274,1,1,-0.15999101383837694,True,False
800,2,False,True,0.36099420163948304,0,0,-0.38447464817852084,True,False
801,2,True,False,0.12982713461093673,1,1,-0.11771158494920184,True,False
802,1,False,True,-1.4112866455793722,1,2,1.769762919031829,True,False
803,3,False,True,-2.2265358353000453,0,1,-0.4747372022446345,False,False
804,3,False,True,-0.17839562142712506,0,0,-0.5057763429677017,True,False
805,3,False,True,0.12982713461093673,0,0,-0.48966989386706367,True,False
806,1,False,True,0.7462726466870603,0,0,-0.6462044460638905,True,False
807,3,True,False,-0.871896822512764,0,0,-0.48966989386706367,True,False
808,2,False,True,0.7462726466870603,0,0,-0.38447464817852084,True,False
809,1,True,False,0.2839385126299676,1,0,0.4228611129909654,True,False
810,3,False,True,-0.2554513104366405,0,0,-0.4874049244622864,True,False
811,3,False,True,0.7462726466870603,0,0,-0.15999101383837694,True,False
812,2,False,True,0.4380498906489985,0,0,-0.434807301618015,True,False
813,3,True,False,-1.7965650906269495,4,2,-0.016542951535818605,True,False
814,3,False,True,0.091299290106179,0,0,-0.4841333019887193,True,False
815,1,False,True,-0.10133993241760961,0,0,-0.6462044460638905,True,False
816,3,True,False,-0.4866183774651868,0,0,-0.48664993466069395,True,False
817,2,False,True,0.12982713461093673,1,1,0.09880338369840133,False,False
818,3,False,True,1.054495402725122,0,0,-0.5163462001899956,True,False
819,3,False,True,-1.4883423345888875,3,2,-0.08449203367913571,True,False
820,1,True,False,1.747996603810761,1,1,1.236236792573191,True,False
821,3,False,True,-0.17839562142712506,0,0,-0.4718018018960432,True,False
822,1,False,True,0.6692169576775449,0,0,-0.6462044460638905,True,False
823,3,True,False,-0.17839562142712506,0,1,-0.3950445054008146,True,False
824,3,False,True,-2.104787846665011,4,1,0.15282642728807924,True,False
825,3,False,True,-0.10133993241760961,0,0,-0.5062796695020967,False,True
826,3,False,True,-0.10133993241760961,0,0,0.4912289628108992,True,False
827,2,False,True,-2.1818435356745267,0,2,0.09880338369840133,False,False
828,3,False,True,-0.10133993241760961,0,0,-0.49017322040145855,False,True
830,3,True,False,-1.1030638895413103,1,0,-0.3551971503258359,False,False
831,2,False,True,-2.1949430028061445,1,1,-0.2687095452676843,True,False
832,3,False,True,-0.10133993241760961,0,0,-0.500658518765974,False,False
833,3,False,True,-0.4866183774651868,0,0,-0.4880753554061005,True,False
834,3,False,True,-0.871896822512764,0,0,-0.47910003664476986,True,False
835,1,True,False,0.7462726466870603,1,1,1.0280267117431041,False,False
836,3,False,True,-0.6407297554842177,0,0,-0.4718018018960432,True,False
837,3,False,True,-0.10133993241760961,0,0,-0.4841333019887193,True,False
838,3,False,True,0.20688282362045216,0,0,0.4912289628108992,True,False
839,1,False,True,-0.10133993241760961,0,0,-0.04825252320269991,False,False
840,3,False,True,-0.7177854444937332,0,0,-0.48664993466069395,True,False
841,2,False,True,-1.026008200531795,0,0,-0.434807301618015,True,False
842,1,True,False,0.052771445601421274,0,0,-0.022079543414162937,False,False
843,3,False,True,0.39952204614424075,0,0,-0.516597863457193,False,False
844,3,False,True,-0.9489525115222794,0,0,-0.4718018018960432,True,False
845,3,False,True,0.9774397137156066,0,0,-0.4941998326766181,True,False
846,3,False,True,-0.10133993241760961,8,2,0.7540499726228369,True,False
847,3,False,True,0.4380498906489985,0,0,-0.48723782005286725,False,False
848,2,False,True,-0.10133993241760961,0,1,0.01818657933743239,True,False
849,1,True,False,-0.10133993241760961,1,0,1.1477358813774596,False,False
850,3,False,True,-1.9506764686459803,4,2,-0.016542951535818605,True,False
851,3,False,True,3.443221762020101,0,0,-0.48966989386706367,True,False
852,3,True,False,-1.565398023598403,1,1,-0.33925981894075447,False,False
853,1,True,False,-1.026008200531795,0,1,0.1470381721425374,True,False
854,2,True,False,1.1315510917346374,1,0,-0.12274485029315124,True,False
855,3,True,False,-0.871896822512764,0,1,-0.4579603222001823,True,False
856,1,True,False,1.208606780744153,1,1,2.67306694386133,True,False
857,1,False,True,1.6709409148012455,0,0,-0.11167166653646252,True,False
858,3,True,False,-0.4095626884556714,0,3,-0.25847591017036636,False,False
859,3,False,True,-0.10133993241760961,0,0,-0.500658518765974,False,False
860,3,False,True,0.9003840247060911,2,0,-0.3621611762557243,True,False
861,2,False,True,-0.6407297554842177,1,0,-0.41467424024221733,True,False
862,1,True,False,1.4397738477726993,0,0,-0.12417027103855768,True,False
863,3,True,False,-0.10133993241760961,8,2,0.7540499726228369,True,False
864,2,False,True,-0.4095626884556714,0,0,-0.38447464817852084,True,False
865,2,True,False,0.9774397137156066,0,0,-0.38447464817852084,True,False
866,2,True,False,-0.17839562142712506,1,0,-0.36719444159967374,False,False
867,1,False,True,0.12982713461093673,0,0,0.37043059455611316,True,False
868,3,False,True,-0.10133993241760961,0,0,-0.4549403629938127,True,False
869,3,False,True,-1.9506764686459803,1,1,-0.4220570338487224,True,False
870,3,False,True,-0.2554513104366405,0,0,-0.48723782005286725,True,False
871,1,True,False,1.3627181587631838,1,1,0.41187248809205507,True,False
872,1,False,True,0.2839385126299676,0,0,-0.5455391391849022,True,False
873,3,False,True,1.3627181587631838,0,0,-0.4650068936817115,True,False
874,2,True,False,-0.10133993241760961,1,0,-0.16301097304474657,False,False
875,3,True,False,-1.1030638895413103,0,0,-0.5007430776237524,False,False
876,3,False,True,-0.7177854444937332,0,0,-0.44797835037006184,True,False
877,3,False,True,-0.7948411335032486,0,0,-0.48723782005286725,True,False
878,3,False,True,-0.10133993241760961,0,0,-0.48723782005286725,True,False
879,1,True,False,2.0562193598488228,0,1,1.0280267117431041,False,False
880,2,True,False,-0.3325069994461559,0,1,-0.12274485029315124,True,False
881,3,False,True,0.2839385126299676,0,0,-0.48723782005286725,True,False
882,3,True,False,-0.5636740664747023,0,0,-0.4344710794930392,True,False
883,2,False,True,-0.10133993241760961,0,0,-0.434807301618015,True,False
884,3,False,True,-0.3325069994461559,0,0,-0.5042663633645169,True,False
885,3,True,False,0.7462726466870603,0,5,-0.05982903349378355,False,True
886,2,False,True,-0.17839562142712506,0,0,-0.38447464817852084,True,False
887,1,True,False,-0.7948411335032486,0,0,-0.0422126047899606,True,False
888,3,True,False,-0.10133993241760961,1,2,-0.1740841568014353,True,False
889,1,False,True,-0.2554513104366405,0,0,-0.0422126047899606,False,False
890,3,False,True,0.20688282362045216,0,0,-0.49017322040145855,False,True
